0.000000000000000000e+00 -6.245685140673056489e-03
3.128230575688561999e-05 -6.245478564872061072e-03
1.964255818831528444e-04 -6.244259751010592524e-03
5.724228131720465740e-04 -6.241458012354563628e-03
1.167309634675373076e-03 -6.237672006688383883e-03
1.986824682959076327e-03 -6.231818401074893862e-03
3.038973685542956105e-03 -6.223510282395396803e-03
4.334321653254313844e-03 -6.215048682478399242e-03
5.886325690529492505e-03 -6.219353638958492400e-03
7.711756578138162510e-03 -6.190787104178581239e-03
9.831224431450236168e-03 -6.173026503629882450e-03
1.226982169134638312e-02 -6.164647134725400636e-03
1.505789554361314231e-02 -6.145797465261546889e-03
1.823195938637223179e-02 -6.117033246549117946e-03
2.183574890217698794e-02 -6.127187278781207405e-03
2.592142315281931175e-02 -6.059813550210900977e-03
3.055090622391953836e-02 -6.027934101446964094e-03
3.579736247838471996e-02 -6.023568234757639521e-03
4.174680100320626863e-02 -5.955087591642291983e-03
4.849981432746286458e-02 -5.940526637578892252e-03
5.617347297192099020e-02 -5.880010490253848553e-03
6.490341805787669394e-02 -5.809093937356710896e-03
7.484621408710978585e-02 -5.731962097405883874e-03
8.618203832661541774e-02 -5.658302349927084307e-03
9.911779002952925133e-02 -5.631110030786169555e-03
1.138907037261160937e-01 -5.456483681191022679e-03
1.307725499612666376e-01 -5.281905036373721676e-03
1.500745079815568594e-01 -5.208469310827154239e-03
1.721528002108230204e-01 -5.064066983029530053e-03
1.974151883853358935e-01 -4.813544968853629598e-03
2.263284455098713011e-01 -4.677282447610038932e-03
2.594269356364420354e-01 -4.354050121761382161e-03
2.973224543867170055e-01 -4.138064139411522582e-03
3.407155069566791816e-01 -3.883476772414939156e-03
3.904082271521169822e-01 -3.495448353214204371e-03
4.473191710854806935e-01 -3.029467277336102098e-03
5.125002528580724359e-01 -2.428007875876196046e-03
5.871561272474290494e-01 -1.860525692695220437e-03
6.726663664338272675e-01 -1.170980434619317600e-03
7.706108243519971257e-01 -1.107064802818930093e-03
8.827986333248216688e-01 -9.511080314660015590e-04
1.011301332853331569e+00 -7.607235435511896680e-04
1.158490688811175673e+00 -4.310319418459740014e-04
1.327081820896802711e+00 -2.055678209481174613e-04
1.520182313616569303e+00 -2.487869551630617895e-04
1.741348035607337419e+00 -1.659245181529303852e-04
1.994646424600365897e+00 -1.089897218543450932e-04
2.284727996361773705e+00 -7.639232560037891690e-05
2.616906783272998638e+00 -5.278233237137716947e-05
2.997250267973128324e+00 -4.972090702037554636e-05
3.432679098766466819e+00 -4.648168518409057456e-05
3.931076380761394873e+00 -2.719529031622709581e-05
4.501405519327067672e+00 -1.872894325918605826e-05
5.153834291116476507e+00 -1.887775768444562333e-05
5.899860807835610288e+00 -1.266053992951577239e-05
6.752434010967844458e+00 -9.205713623543212165e-06
7.726056886403965152e+00 -6.407093961522122586e-06
8.836854216599975942e+00 -5.210242885409449087e-06
1.010257784559788696e+01 -4.203144381822955605e-06
1.154251065603927273e+01 -2.811799277155650923e-06
1.317721567390402448e+01 -2.388931612009235216e-06
1.502805982800870588e+01 -1.514026025435121559e-06
1.711642576285378325e+01 -8.803025029648574915e-07
1.946251598565962126e+01 -4.275116618324193903e-07
2.208366270430585132e+01 -3.839811222503254153e-07
2.499210069501037879e+01 -2.944653967419250959e-07
2.819225899421777726e+01 -1.421418493251547575e-07
3.167779322319149671e+01 -9.258843994192865491e-08
3.542880236243343717e+01 -7.958222266415129658e-08
3.940989332111730192e+01 -8.766581276761626831e-08
4.356986011388988800e+01 -1.658274626153603851e-07
4.784359732446984736e+01 -2.643996941912330008e-07
5.215640267553003184e+01 -4.559446874349875235e-07
5.643013988611016174e+01 -9.511196110412174450e-07
6.059010667888274071e+01 -1.395050274585160882e-06
6.457119763756644204e+01 -2.474429079315391557e-06
6.832220677680838605e+01 -4.840035348583888756e-06
7.180774100578224761e+01 -6.969434588293025363e-06
7.500789930498964964e+01 -1.177261468004906994e-05
7.791633729569417710e+01 -1.779247508207639934e-05
8.053748401434017978e+01 -2.443956193372627363e-05
8.288357423714603556e+01 -3.871090698277411605e-05
8.497194017199132077e+01 -5.395246967761857602e-05
8.682278432609599861e+01 -6.947342583786097602e-05
8.845748934396073082e+01 -9.107594115620065332e-05
8.989742215440213613e+01 -1.070024376598586069e-04
9.116314578340004005e+01 -1.500854755588934227e-04
9.227394311359604728e+01 -1.866206900004129790e-04
9.324756598903216798e+01 -2.293577660950846069e-04
9.410013919216440570e+01 -2.616222708357019929e-04
9.484616570888353237e+01 -2.958403627357692237e-04
9.549859448067294920e+01 -3.361402664342373202e-04
9.606892361923861756e+01 -4.054754158966098788e-04
9.656732090123352918e+01 -4.462826662123539406e-04
9.700274973202688500e+01 -4.859374058857157501e-04
9.738309321672701913e+01 -5.602892907933001944e-04
9.771527200363823340e+01 -6.679732641972220249e-04
9.800535357539963854e+01 -7.872646384073795625e-04
9.825865196439266924e+01 -1.194776842355502449e-03
9.847981768638344136e+01 -1.784762857649026084e-03
9.867291817910320617e+01 -2.511732286539401608e-03
9.884150931118882966e+01 -7.541314046043623258e-03
9.898869866714666443e+01 -1.311954205712523303e-02
9.911720136667517522e+01 -1.972571481805904248e-02
9.922938917564800931e+01 -2.734797881457097513e-02
9.932733363356616962e+01 -3.633834069796670896e-02
9.941284387275257473e+01 -1.412691346109923585e-01
9.948749974714192490e+01 -2.411946792217096458e-01
9.955268082891453219e+01 -3.300616872031690852e-01
9.960959177284789234e+01 -4.094772645230087549e-01
9.965928449304333014e+01 -4.768723333988696411e-01
9.970267754561328388e+01 -5.397701877378976443e-01
9.974057306436355930e+01 -5.935810045884134523e-01
9.977367155449013580e+01 -6.423113105148172686e-01
9.980258481161466477e+01 -6.858971648148922684e-01
