0.000000000000000000e+00 2.155563741086402845e-03
3.128230575688561999e-05 2.155494245691710019e-03
1.964255818831528444e-04 2.154992685733595013e-03
5.724228131720465740e-04 2.154022045142658069e-03
1.167309634675373076e-03 2.152680026499405232e-03
1.986824682959076327e-03 2.150530258848823775e-03
3.038973685542956105e-03 2.148146160517274902e-03
4.334321653254313844e-03 2.145013416957561661e-03
5.886325690529492505e-03 2.140991379394832465e-03
7.711756578138162510e-03 2.136743527477555967e-03
9.831224431450236168e-03 2.131086373905289027e-03
1.226982169134638312e-02 2.125375331231615580e-03
1.505789554361314231e-02 2.118024468189000191e-03
1.823195938637223179e-02 2.110734148189210430e-03
2.183574890217698794e-02 2.101242469022302026e-03
2.592142315281931175e-02 2.090549988320931311e-03
3.055090622391953836e-02 2.080307129848367291e-03
3.579736247838471996e-02 2.067515361216774612e-03
4.174680100320626863e-02 2.051905003073312573e-03
4.849981432746286458e-02 2.034153877359319660e-03
5.617347297192099020e-02 2.018847944330822569e-03
6.490341805787669394e-02 1.994425320710322205e-03
7.484621408710978585e-02 1.968299716660614276e-03
8.618203832661541774e-02 1.940865919216802236e-03
9.911779002952925133e-02 1.906204787176401421e-03
1.138907037261160937e-01 1.869522939398134782e-03
1.307725499612666376e-01 1.825250873561469738e-03
1.500745079815568594e-01 1.779317865373162763e-03
1.721528002108230204e-01 1.726136367884771768e-03
1.974151883853358935e-01 1.656271304995092074e-03
2.263284455098713011e-01 1.585036204459276720e-03
2.594269356364420354e-01 1.499084639349221489e-03
2.973224543867170055e-01 1.398826715506240343e-03
3.407155069566791816e-01 1.282257260788782468e-03
3.904082271521169822e-01 1.155159521887719025e-03
4.473191710854806935e-01 1.004501452312300770e-03
5.125002528580724359e-01 8.310542282381914916e-04
5.871561272474290494e-01 6.250871497628455445e-04
6.726663664338272675e-01 4.041107550749157380e-04
7.706108243519971257e-01 3.619268359974682362e-04
8.827986333248216688e-01 3.111469530153909875e-04
1.011301332853331569e+00 2.539699732322424027e-04
1.158490688811175673e+00 1.768875176307032227e-04
1.327081820896802711e+00 9.948908040659991230e-05
1.520182313616569303e+00 7.891697244664271625e-05
1.741348035607337419e+00 6.030770432357612977e-05
1.994646424600365897e+00 3.487606022596935609e-05
2.284727996361773705e+00 2.809310921362028125e-05
2.616906783272998638e+00 1.870746998559635175e-05
2.997250267973128324e+00 2.048919854346318108e-05
3.432679098766466819e+00 2.048081212355841885e-05
3.931076380761394873e+00 1.104253593908118702e-05
4.501405519327067672e+00 1.558913105148728836e-05
5.153834291116476507e+00 8.870054711725770583e-06
5.899860807835610288e+00 4.634012003604407601e-06
6.752434010967844458e+00 3.691205478340563239e-06
7.726056886403965152e+00 2.645683875853778703e-06
8.836854216599975942e+00 2.047671019381264255e-06
1.010257784559788696e+01 1.614782445375833111e-06
1.154251065603927273e+01 1.175099988775362886e-06
1.317721567390402448e+01 8.729387616651214373e-07
1.502805982800870588e+01 4.461230373880487482e-07
1.711642576285378325e+01 3.682170631183833211e-07
1.946251598565962126e+01 2.477809926846782887e-07
2.208366270430585132e+01 1.499938161177062466e-07
2.499210069501037879e+01 1.175242086874567848e-07
2.819225899421777726e+01 6.434358775489399467e-08
3.167779322319149671e+01 4.466418454734236850e-08
